aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Swansea University,,United Kingdom,1,Swansea University,857,201–250,2420,master_account,73.9,199,35.8,507,85.1,90,40.4–43.4,2420,23.9,285,25.4,256,45 : 55,"14,978",23%,16.5,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering",/world-university-rankings/swansea-university
Swinburne University of Technology,,Australia,0,Swinburne University of Technology,858,201–250,2430,master_account,75.0,180,34.4,570,76.5,142,40.4–43.4,2430,19.4,362,23.3,302,38 : 62,"12,862",26%,25.3,"Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/swinburne-university-technology
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201–250,2440,master_account,54.4,395,36.5,490,58.4,282,40.4–43.4,2440,35.5,145,32.4,165,36 : 64,"14,703",5%,21.8,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/technion-israel-institute-technology
Tomsk Polytechnic University,,Russian Federation,0,Tomsk Polytechnic University,131349,201–250,2450,master_account,61.1,329,62.2,161,52.8,328,40.4–43.4,2450,26.7,228,31.5,176,33 : 67,"9,682",26%,8.7,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/tomsk-polytechnic-university
University of Trento,,Italy,0,University of Trento,763,201–250,2460,master_account,88.2,82,34.5,568,49.2,360,40.4–43.4,2460,20.5,341,19.6,420,51 : 49,"12,856",8%,20.2,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-trento
University of Utah,,United States,0,University of Utah,577,201–250,2470,public,62.3,314,49.8,245,40.1,488,40.4–43.4,2470,35.6,141,29.7,204,45 : 55,"30,036",9%,14.1,"Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/university-utah
University of Victoria,,Canada,0,University of Victoria,641,201–250,2480,master_account,73.1,207,38.2,444,91.3,55,40.4–43.4,2480,24.4,272,22.0,340,56 : 44,"19,286",21%,23.4,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-victoria
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,201–250,2490,public,73.9,200,45.0,306,49.5,358,40.4–43.4,2490,24.8,259,28.0,223,53 : 47,"24,295",12%,9.4,"Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-virginia-main-campus
Wake Forest University,,United States,0,Wake Forest University,627,201–250,2500,private,86.7,92,30.3,816,59.8,268,40.4–43.4,2500,10.7,636,24.8,266,52 : 48,"7,588",7%,4.0,General Engineering,/world-university-rankings/wake-forest-university
Washington University in St Louis,,United States,11,Washington University in St Louis,505,201–250,2510,private,73.4,206,32.2,683,66.4,213,40.4–43.4,2510,22.9,299,24.3,278,,"13,074",20%,7.3,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/washington-university-st-louis
Babol Noshirvani University of Technology,,Iran,0,Babol Noshirvani University of Technology,621564,251–300,2520,master_account,100.0,1,38.9,419,17.6,852,37.4–40.3,2520,13.8,533,11.4,840,33 : 67,"5,353",0%,30.9,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/babol-noshirvani-university-technology
University of Barcelona,,Spain,6,University of Barcelona,667,251–300,2530,master_account,57.8,362,38.1,445,58.0,285,37.4–40.3,2530,25.9,238,30.6,191,62 : 38,"46,002",10%,11.9,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-barcelona
Beihang University,,China,0,Beihang University,606456,251–300,2540,master_account,30.8,627,96.7,41,25.7,689,37.4–40.3,2540,39.4,125,35.2,139,,"29,520",6%,14.4,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/beihang-university
Bilkent University,,Turkey,0,Bilkent University,668,251–300,2550,master_account,44.4,495,50.7,230,44.6,417,37.4–40.3,2550,38.5,131,30.9,186,46 : 54,"10,659",7%,15.0,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/bilkent-university
Boğaziçi University,,Turkey,0,Boğaziçi University,772,251–300,2560,master_account,70.9,233,52.0,219,35.4,540,37.4–40.3,2560,19.8,354,24.4,272,49 : 51,"12,374",7%,25.4,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/bogazici-university
University of Bremen,,Germany,0,University of Bremen,1023,251–300,2570,master_account,60.5,332,64.6,143,51.9,336,37.4–40.3,2570,25.0,250,24.3,274,50 : 50,"19,173",11%,31.4,"General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-bremen
University of Calabria,,Italy,0,University of Calabria,589361,251–300,2580,master_account,80.7,130,96.0,42,37.6,517,37.4–40.3,2580,15.1,480,11.1,855,60 : 40,"29,008",2%,33.3,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-calabria
Carleton University,,Canada,0,Carleton University,694,251–300,2590,master_account,79.0,144,31.6,713,71.4,177,37.4–40.3,2590,18.9,377,17.8,476,48 : 52,"26,856",20%,30.3,"Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/carleton-university
Central Queensland University CQUni CQUniversity  Australia CQU,,Australia,11,Central Queensland University,131564,251–300,2600,master_account,96.9,33,31.6,714,39.0,504,37.4–40.3,2600,10.8,630,10.7,870,56 : 44,"13,770",28%,26.4,General Engineering,/world-university-rankings/central-queensland-university
Chemnitz University of Technology,,Germany,0,Chemnitz University of Technology,632085,251–300,2610,master_account,56.5,375,72.0,106,57.8,287,37.4–40.3,2610,25.1,249,26.5,241,42 : 58,"10,831",22%,47.3,"General Engineering,Electrical & Electronic Engineering",/world-university-rankings/chemnitz-university-technology
Concordia University,,Canada,0,Concordia University,913,251–300,2620,master_account,60.5,333,39.3,410,84.8,91,37.4–40.3,2620,19.9,353,21.6,349,50 : 50,"32,065",28%,30.6,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/concordia-university
University of Cyprus,,Cyprus,11,University of Cyprus,131501,251–300,2630,master_account,79.3,141,31.8,703,69.5,195,37.4–40.3,2630,15.3,474,15.7,592,67 : 33,"6,861",10%,22.7,"Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-cyprus
École des Ponts ParisTech,,France,0,École des Ponts ParisTech,131595,251–300,2640,master_account,63.8,299,35.0,540,74.2,154,37.4–40.3,2640,19.3,363,29.4,209,31 : 69,"1,943",47%,13.4,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/ecole-des-ponts-paristech
University of Hawai’i at Mānoa,,United States,0,University of Hawai’i at Mānoa,722,251–300,2650,public,76.7,166,32.3,673,67.1,208,37.4–40.3,2650,17.7,410,16.7,532,56 : 44,"15,750",11%,11.0,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-hawaii-manoa
Heriot-Watt University,,United Kingdom,0,Heriot-Watt University,828,251–300,2660,master_account,54.7,390,44.1,321,93.3,42,37.4–40.3,2660,20.3,343,23.5,294,41 : 59,"9,158",38%,16.7,"Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/heriot-watt-university
Hunan University,,China,0,Hunan University,981,251–300,2670,master_account,67.3,270,53.9,208,21.1,784,37.4–40.3,2670,24.8,256,29.3,211,45 : 55,"42,692",2%,22.5,"General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/hunan-university
Indian Institute of Technology Kanpur,,India,0,Indian Institute of Technology Kanpur,966,251–300,2680,master_account,38.0,556,99.4,24,20.4,794,37.4–40.3,2680,29.3,194,40.4,116,14 : 86,"6,609",1%,15.2,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/indian-institute-technology-kanpur
Indian Institute of Technology Kharagpur,,India,0,Indian Institute of Technology Kharagpur,874,251–300,2690,master_account,48.7,452,46.3,281,22.6,745,37.4–40.3,2690,31.2,175,41.6,114,14 : 86,"9,397",0%,13.9,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/indian-institute-technology-kharagpur
Indian Institute of Technology Madras,,India,0,Indian Institute of Technology Madras,978,251–300,2700,master_account,27.8,672,64.4,146,18.9,822,37.4–40.3,2700,34.0,157,52.1,73,20 : 80,"9,013",1%,15.8,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/indian-institute-technology-madras
Iowa State University,,United States,0,Iowa State University,648,251–300,2710,public,54.1,398,54.1,206,62.8,244,37.4–40.3,2710,27.1,221,25.7,251,44 : 56,"31,931",12%,18.3,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/iowa-state-university
University of Kiel,,Germany,0,University of Kiel,724,251–300,2720,master_account,70.1,241,29.9,869,64.3,228,37.4–40.3,2720,23.2,294,20.4,390,53 : 47,"25,957",8%,22.2,"General Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-kiel
King Saud University,,Saudi Arabia,0,King Saud University,938,251–300,2730,master_account,47.6,461,100.0,7,81.1,117,37.4–40.3,2730,26.1,234,20.5,380,51 : 49,"38,917",10%,11.0,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/king-saud-university
Kyung Hee University KyungHee KHU,,South Korea,11,Kyung Hee University,834,251–300,2740,master_account,76.4,169,50.6,231,37.4,519,37.4–40.3,2740,28.7,204,16.6,538,45 : 55,"22,013",23%,16.9,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/kyung-hee-university
Loughborough University,,United Kingdom,0,Loughborough University,837,251–300,2750,master_account,50.3,436,36.2,496,72.9,162,37.4–40.3,2750,24.6,264,30.6,192,39 : 61,"14,225",24%,14.7,"Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/loughborough-university
"University of Maryland, Baltimore County",,United States,0,"University of Maryland, Baltimore County",791,251–300,2760,public,69.8,244,38.0,448,43.4,440,37.4–40.3,2760,28.6,205,20.0,403,45 : 55,"11,647",8%,18.6,"General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-maryland-baltimore-county
Missouri University of Science and Technology,,United States,0,Missouri University of Science and Technology,131700,251–300,2770,public,72.7,216,51.7,220,61.4,259,37.4–40.3,2770,18.0,404,22.3,333,23 : 77,"8,135",15%,22.7,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/missouri-university-science-and-technology
University of Montreal,,Canada,11,University of Montreal,569,251–300,2780,master_account,45.7,481,65.1,139,81.3,114,37.4–40.3,2780,28.6,206,32.0,169,59 : 41,"37,311",23%,20.3,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/university-montreal
Northumbria University,,United Kingdom,11,Northumbria University,131684,251–300,2790,master_account,79.9,136,30.1,829,88.1,76,37.4–40.3,2790,13.5,541,14.8,638,54 : 46,"22,084",16%,17.9,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/northumbria-university
University of Plymouth,,United Kingdom,0,University of Plymouth,796,251–300,2800,master_account,86.8,90,29.9,887,66.8,209,37.4–40.3,2800,12.7,564,16.1,565,54 : 46,"17,901",15%,17.5,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-plymouth
Polytechnic University of Catalonia,,Spain,0,Polytechnic University of Catalonia,849,251–300,2810,master_account,57.2,369,35.6,517,49.7,356,37.4–40.3,2810,28.1,214,35.2,140,28 : 72,"21,591",14%,9.1,"Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/polytechnic-university-catalonia
Rensselaer Polytechnic Institute,,United States,0,Rensselaer Polytechnic Institute,608,251–300,2820,private,70.5,237,52.3,216,43.0,449,37.4–40.3,2820,25.7,244,23.4,296,32 : 68,"7,459",19%,15.4,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/rensselaer-polytechnic-institute
University of Rochester,,United States,0,University of Rochester,545,251–300,2830,private,54.5,393,49.1,249,70.2,188,37.4–40.3,2830,29.2,196,28.4,219,49 : 51,"9,681",29%,4.2,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/university-rochester
Sabancı University,,Turkey,1,Sabancı University,1021,251–300,2840,master_account,59.2,350,99.6,20,39.0,505,37.4–40.3,2840,24.4,271,21.5,357,38 : 62,"3,632",10%,22.0,"General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/sabanci-university
University of Salerno,,Italy,0,University of Salerno,589196,251–300,2850,master_account,94.8,44,34.7,551,32.2,582,37.4–40.3,2850,11.5,607,15.6,602,58 : 42,"23,171",2%,24.3,"Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-salerno
Sejong University,,South Korea,0,Sejong University,131620,251–300,2860,master_account,60.3,336,38.2,442,26.0,684,37.4–40.3,2860,32.4,167,27.5,230,47 : 53,"11,886",9%,16.4,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/sejong-university
University of Siena,,Italy,0,University of Siena,131379,251–300,2870,master_account,71.6,223,30.9,769,43.7,435,37.4–40.3,2870,12.0,592,31.5,175,59 : 41,"12,143",7%,13.8,"Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-siena
University of South Carolina-Columbia,,United States,0,University of South Carolina-Columbia,683,251–300,2880,public,77.6,155,29.9,891,67.8,204,37.4–40.3,2880,15.8,463,19.6,419,55 : 45,"31,547",6%,16.2,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-south-carolina-columbia
South China University of Technology,,China,0,South China University of Technology,128785,251–300,2890,master_account,66.9,274,82.2,78,25.8,687,37.4–40.3,2890,23.6,291,22.7,322,36 : 64,"42,472",5%,14.5,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,General Engineering",/world-university-rankings/south-china-university-technology
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,251–300,2900,master_account,91.1,67,47.8,261,79.3,124,37.4–40.3,2900,9.2,702,13.8,694,53 : 47,"25,975",16%,14.3,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-southern-denmark
University of South Florida (Tampa)  ,,United States,0,University of South Florida (Tampa)  ,803,251–300,2910,public,60.0,337,54.1,207,73.3,161,37.4–40.3,2910,26.9,225,24.1,283,,"33,413",13%,18.8,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/university-south-florida-tampa
University of Strasbourg,,France,0,University of Strasbourg,684,251–300,2920,master_account,65.4,287,34.7,553,63.1,241,37.4–40.3,2920,18.1,402,31.8,172,58 : 42,"45,482",20%,18.5,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-strasbourg
University of Tehran,,Iran,0,University of Tehran,131551,251–300,2930,master_account,59.7,341,29.9,895,23.6,725,37.4–40.3,2930,30.1,186,33.8,151,43 : 57,"55,645",2%,25.7,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-tehran
University of Toledo,,United States,0,University of Toledo,131368,251–300,2940,public,81.6,127,47.2,271,57.7,289,37.4–40.3,2940,15.8,464,15.6,603,50 : 50,"18,238",11%,15.2,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-toledo
Tshwane University of Technology,,South Africa,0,Tshwane University of Technology,648722,251–300,2950,master_account,92.8,56,32.1,689,59.0,272,37.4–40.3,2950,7.4,803,11.9,807,52 : 48,"42,846",2%,32.3,,/world-university-rankings/tshwane-university-technology
TU Dortmund University,,Germany,0,TU Dortmund University,131317,251–300,2960,master_account,53.4,403,51.6,222,41.6,465,37.4–40.3,2960,35.1,148,30.7,190,45 : 55,"33,665",10%,102.0,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/tu-dortmund-university
Tufts University,,United States,0,Tufts University,542,251–300,2970,private,69.8,246,41.0,367,52.1,334,37.4–40.3,2970,21.0,334,21.8,344,55 : 45,"10,659",19%,10.1,"Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/tufts-university
University of Tulsa,,United States,0,University of Tulsa,131482,251–300,2980,private,78.1,150,96.8,40,59.6,269,37.4–40.3,2980,16.7,440,14.6,650,43 : 57,"4,563",23%,11.9,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-tulsa
Vrije Universiteit Brussel,,Belgium,0,Vrije Universiteit Brussel,811,251–300,2990,master_account,53.1,407,65.5,137,70.5,184,37.4–40.3,2990,22.8,302,28.8,215,54 : 46,"11,101",22%,27.8,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/vrije-universiteit-brussel
Waseda University,,Japan,0,Waseda University,862,251–300,3000,master_account,42.6,515,37.5,462,34.6,551,37.4–40.3,3000,35.8,140,43.1,106,37 : 63,"49,761",10%,16.0,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/waseda-university
Washington State University,,United States,0,Washington State University,814,251–300,3010,public,65.0,291,44.5,311,71.8,174,37.4–40.3,3010,20.0,351,23.1,308,52 : 48,"27,689",8%,19.3,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/washington-state-university
Xiamen University,,China,0,Xiamen University,131582,251–300,3020,master_account,80.3,132,50.2,234,26.8,673,37.4–40.3,3020,21.8,321,20.3,397,49 : 51,"40,507",5%,14.9,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/xiamen-university
University of Aberdeen,,United Kingdom,0,University of Aberdeen,615,301–400,3030,master_account,50.4,435,34.2,574,97.7,10,32.8–37.3,3030,19.6,356,16.2,555,55 : 45,"12,211",38%,15.1,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-aberdeen
University of Alicante,,Spain,0,University of Alicante,623361,301–400,3040,master_account,74.1,194,31.9,697,38.9,506,32.8–37.3,3040,10.6,637,15.7,591,58 : 42,"27,639",9%,19.0,"Chemical Engineering,Civil Engineering,General Engineering",/world-university-rankings/university-alicante
University of Antwerp,,Belgium,0,University of Antwerp,742,301–400,3050,master_account,74.8,183,44.1,319,58.7,275,32.8–37.3,3050,15.8,462,12.9,740,54 : 46,"15,096",16%,29.6,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering",/world-university-rankings/university-antwerp
Aristotle University of Thessaloniki,,Greece,0,Aristotle University of Thessaloniki,131558,301–400,3060,master_account,70.7,235,35.6,514,39.1,501,32.8–37.3,3060,14.7,491,16.1,560,58 : 42,"46,597",5%,26.3,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/aristotle-university-thessaloniki
Babeş-Bolyai University,,Romania,0,Babeş-Bolyai University,131789,301–400,3070,master_account,68.3,262,35.7,509,61.8,251,32.8–37.3,3070,16.8,436,12.4,781,64 : 36,"36,888",2%,24.5,"General Engineering,Chemical Engineering",/world-university-rankings/babes-bolyai-university
Beijing Institute of Technology,,China,0,Beijing Institute of Technology,1038,301–400,3080,master_account,29.2,651,98.1,32,19.4,811,32.8–37.3,3080,33.8,159,28.2,220,35 : 65,"28,910",8%,11.8,"Chemical Engineering,General Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/beijing-institute-technology
University of Beira Interior,,Portugal,0,University of Beira Interior,587724,301–400,3090,master_account,75.8,172,30.8,771,47.7,371,32.8–37.3,3090,14.9,486,17.1,514,52 : 48,"6,909",10%,15.6,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/university-beira-interior
University of Central Florida,,United States,0,University of Central Florida,595858,301–400,3100,public,51.1,429,54.5,204,47.0,378,32.8–37.3,3100,28.7,203,27.3,232,56 : 44,"54,697",3%,36.2,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-central-florida
Central South University CSU,,China,11,Central South University,589367,301–400,3110,master_account,39.6,545,88.1,60,22.9,738,32.8–37.3,3110,35.5,143,30.7,188,41 : 59,"53,069",2%,17.3,"Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/central-south-university
University of Cincinnati,,United States,0,University of Cincinnati,672,301–400,3120,public,69.9,242,45.6,292,46.5,383,32.8–37.3,3120,14.9,487,19.8,413,52 : 48,"28,049",9%,20.5,"Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-cincinnati
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,301–400,3130,public,52.7,412,44.3,315,48.2,367,32.8–37.3,3130,26.5,230,17.9,473,53 : 47,"25,374",6%,16.5,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/colorado-state-university-fort-collins-0
COMSATS University Islamabad,,Pakistan,0,COMSATS University Islamabad,587793,301–400,3140,master_account,83.8,108,29.9,857,46.1,389,32.8–37.3,3140,9.2,700,15.5,605,25 : 75,"31,413",1%,10.9,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/comsats-university-islamabad
University of Crete,,Greece,0,University of Crete,744,301–400,3150,master_account,66.7,275,29.9,858,47.6,373,32.8–37.3,3150,19.4,361,17.2,509,61 : 39,"14,890",4%,27.8,General Engineering,/world-university-rankings/university-crete
Dalhousie University,,Canada,0,Dalhousie University,698,301–400,3160,master_account,65.6,281,37.8,450,91.6,52,32.8–37.3,3160,18.9,378,14.9,630,55 : 45,"15,150",21%,14.7,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,General Engineering",/world-university-rankings/dalhousie-university
Dalian University of Technology,,China,0,Dalian University of Technology,941,301–400,3170,master_account,38.6,552,82.6,76,24.4,713,32.8–37.3,3170,29.6,191,34.9,143,35 : 65,"39,075",2%,16.2,"Civil Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/dalian-university-technology
Dublin City University,,Ireland,0,Dublin City University,910,301–400,3180,master_account,53.7,399,38.5,429,84.5,94,32.8–37.3,3180,22.7,305,22.4,328,50 : 50,"9,748",14%,27.3,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/dublin-city-university
East China Normal University ecnu,,China,6,East China Normal University,976,301–400,3190,master_account,75.0,179,35.4,522,32.8,573,32.8–37.3,3190,18.0,403,16.1,562,66 : 34,"25,237",17%,11.5,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/east-china-normal-university
École normale supérieure Paris-Saclay,,France,6,École normale supérieure Paris-Saclay,131404,301–400,3200,master_account,36.7,565,40.5,374,56.9,295,32.8–37.3,3200,24.0,280,36.4,134,30 : 70,"1,830",15%,11.7,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/ecole-normale-superieure-paris-saclay
Ewha Womans University,,South Korea,0,Ewha Womans University,1018,301–400,3210,master_account,58.1,360,91.3,53,39.4,497,32.8–37.3,3210,27.4,219,16.7,531,100 : 0,"14,893",14%,14.3,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/ewha-womans-university
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,301–400,3220,master_account,51.7,419,31.0,760,58.4,280,32.8–37.3,3220,20.0,350,27.7,227,52 : 48,"101,658",18%,25.0,"Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/federal-university-toulouse-midi-pyrenees
University of Ferrara,,Italy,0,University of Ferrara,777,301–400,3230,master_account,74.1,196,34.1,580,43.1,448,32.8–37.3,3230,15.6,467,20.6,378,56 : 44,"14,464",7%,24.4,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-ferrara
University of Granada,,Spain,0,University of Granada,131272,301–400,3240,master_account,68.8,256,34.5,564,43.2,444,32.8–37.3,3240,18.2,397,14.6,649,57 : 43,"52,989",10%,14.9,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/university-granada
University of Guilan,,Iran,0,University of Guilan,624732,301–400,3250,master_account,85.7,97,30.7,784,17.1,870,32.8–37.3,3250,11.2,617,10.2,886,56 : 44,"16,525",0%,27.4,"Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/university-guilan
Hamburg University of Technology,,Germany,0,Hamburg University of Technology,625974,301–400,3260,master_account,42.8,512,59.6,171,48.9,362,32.8–37.3,3260,22.7,306,29.4,210,26 : 74,"7,452",18%,50.7,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/hamburg-university-technology
