aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Yonsei University,,South Korea,0,Yonsei University,714,183,183,master_account,48.6,319,56.1,101,33.4,305,48.2,183,50.6,109,48.3,116,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",/world-university-rankings/yonsei-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,184,184,public,52.9,285,40.4,202,29.1,339,48.0,185,42.6,148,53.9,86,"Chemistry,Medicine & Dentistry,Mathematics & Statistics,Architecture,Biological Sciences,Physics & Astronomy,General Engineering,Other Health,Accounting & Finance,History, Philosophy & Theology,Civil Engineering,Psychology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sport Science,Chemical Engineering,Computer Science,Education,Sociology,Law,Mechanical & Aerospace Engineering,Communication & Media Studies,Geography,Archaeology,Economics & Econometrics",/world-university-rankings/university-illinois-chicago
William & Mary,,United States,0,William & Mary,611,184,184,public,87.1,60,29.9,340,25.8,366,48.0,186,22.6,313,41.3,171,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Business & Management,Geography,Sport Science,Mathematics & Statistics,Sociology,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Archaeology,Physics & Astronomy,Education,Law,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/william-mary
Colorado School of Mines,,United States,0,Colorado School of Mines,673,184,184,public,94.3,30,66.0,75,51.2,202,48.0,184,22.5,314,24.9,327,"General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering",/world-university-rankings/colorado-school-mines
University College Dublin,,Ireland,11,University College Dublin,623,187,187,master_account,74.9,129,35.3,268,76.5,63,47.9,187,31.8,229,31.1,275,"Politics & International Studies (incl Development Studies),Civil Engineering,Law,Economics & Econometrics,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Sociology,Mathematics & Statistics,Geography,Computer Science,Mechanical & Aerospace Engineering,Veterinary Science,Archaeology,Architecture,Psychology,Education,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,History, Philosophy & Theology,Medicine & Dentistry,Other Health,Agriculture & Forestry,Physics & Astronomy,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Sport Science,General Engineering",/world-university-rankings/university-college-dublin
University of Twente,,Netherlands,6,University of Twente,664,187,187,master_account,55.6,264,79.7,47,61.5,140,47.9,188,46.4,124,35.8,221,"Psychology,Education,Business & Management,Mathematics & Statistics,Economics & Econometrics,Law,Biological Sciences,Sociology,History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Other Health,Accounting & Finance,Computer Science,Mechanical & Aerospace Engineering,Sport Science,Civil Engineering,Electrical & Electronic Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,Chemistry,Physics & Astronomy,Communication & Media Studies,Art, Performing Arts & Design",/world-university-rankings/university-twente
Medical University of South Carolina,,United States,0,Medical University of South Carolina,626,189,189,master_account,59.7,233,77.1,52,27.7,354,47.7,189,39.6,177,46.2,132,,/world-university-rankings/medical-university-south-carolina
University of Western Australia uwa,,Australia,0,University of Western Australia,654,190,190,master_account,55.7,263,60.0,92,88.4,14,47.3,190,39.9,175,35.0,229,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Geography,Sociology,Agriculture & Forestry,General Engineering,Sport Science,Archaeology,Chemistry,Languages, Literature & Linguistics,Economics & Econometrics,Psychology,Communication & Media Studies,Business & Management,Accounting & Finance,Computer Science,Electrical & Electronic Engineering,Architecture,Art, Performing Arts & Design,Medicine & Dentistry,Mathematics & Statistics,Biological Sciences,Civil Engineering,Education,Mechanical & Aerospace Engineering,Law,Politics & International Studies (incl Development Studies),Other Health,Physics & Astronomy,Chemical Engineering",/world-university-rankings/university-western-australia
Wake Forest University,,United States,0,Wake Forest University,627,190,190,private,89.1,53,48.0,137,19.0,395,47.3,191,22.4,315,37.5,202,"Sociology,History, Philosophy & Theology,Communication & Media Studies,Accounting & Finance,Biological Sciences,Languages, Literature & Linguistics,Other Health,Business & Management,Law,Computer Science,Art, Performing Arts & Design,Education,Chemistry,General Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/wake-forest-university
University of Antwerp,,Belgium,0,University of Antwerp,742,192,192,master_account,64.8,190,100.0,7,58.5,153,47.1,192,35.5,201,33.8,246,"Communication & Media Studies,Chemical Engineering,Veterinary Science,Education,Chemistry,Law,Computer Science,General Engineering,Sociology,Business & Management,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Architecture,Other Health",/world-university-rankings/university-antwerp
University of Miami,,United States,0,University of Miami,636,193,193,private,69.7,165,-,394,33.1,308,46.9,195,27.0,272,48.7,111,"Computer Science,History, Philosophy & Theology,Art, Performing Arts & Design,Economics & Econometrics,Geography,Other Health,General Engineering,Communication & Media Studies,Medicine & Dentistry,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Civil Engineering,Sport Science,Education,Psychology,Business & Management,Physics & Astronomy,Chemistry,Law,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Sociology",/world-university-rankings/university-miami
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,193,193,master_account,44.0,356,40.8,199,55.9,176,46.9,194,50.2,111,44.8,142,"Other Health,General Engineering,Architecture,Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/technion-israel-institute-technology
Iowa State University,,United States,0,Iowa State University,648,193,193,public,74.9,128,44.0,160,30.5,329,46.9,193,34.3,208,35.7,223,"Economics & Econometrics,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Sociology,Geography,Law,Business & Management,Sport Science,Education,Veterinary Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health,Languages, Literature & Linguistics,Archaeology,Computer Science,Civil Engineering,Communication & Media Studies,Chemical Engineering,Architecture,Chemistry,Medicine & Dentistry,Mathematics & Statistics,Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/iowa-state-university
University of Victoria,,Canada,0,University of Victoria,641,196,196,master_account,82.7,83,30.6,334,65.9,113,46.7,197,33.7,212,20.2,367,"Politics & International Studies (incl Development Studies),Biological Sciences,Chemistry,Education,Archaeology,Geography,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Art, Performing Arts & Design,Computer Science,Law,Other Health,Business & Management,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy",/world-university-rankings/university-victoria
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,196,196,master_account,66.5,181,34.9,274,83.7,35,46.7,196,32.5,222,33.0,257,"Medicine & Dentistry,Languages, Literature & Linguistics,Sociology,Communication & Media Studies,Geography,Electrical & Electronic Engineering,Archaeology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Law,Biological Sciences,Psychology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Business & Management,Computer Science,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",/world-university-rankings/university-leicester
University at Buffalo,,United States,0,University at Buffalo,670,198,198,public,52.1,291,42.4,181,50.7,205,46.6,198,40.6,168,46.3,131,"General Engineering,Civil Engineering,Economics & Econometrics,Communication & Media Studies,Law,Electrical & Electronic Engineering,Biological Sciences,Geography,Psychology,Art, Performing Arts & Design,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Other Health,Languages, Literature & Linguistics,Medicine & Dentistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Archaeology,Business & Management,Architecture,Sport Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Education,Physics & Astronomy,Sociology",/world-university-rankings/university-buffalo
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,199,199,master_account,73.9,133,41.4,192,57.6,161,46.4,199,29.7,246,33.3,251,"Sport Science,Geography,Psychology,Biological Sciences,Accounting & Finance,Agriculture & Forestry,Law,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Sociology,Chemistry,Education,Art, Performing Arts & Design,Business & Management,Medicine & Dentistry,Computer Science,Languages, Literature & Linguistics,Archaeology,Other Health,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/goethe-university-frankfurt
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,200,200,master_account,72.8,144,29.4,348,83.2,39,46.2,200,30.5,237,27.6,305,"Law,Communication & Media Studies,Business & Management,Geography,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Sociology,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Psychology,Accounting & Finance,Agriculture & Forestry,Computer Science,Politics & International Studies (incl Development Studies),Education",/world-university-rankings/birkbeck-university-london
University of Georgia,,United States,0,University of Georgia,675,201-225,201,public,46.8,340,31.3,321,36.2,288,-,326,40.1,174,45.4,137,"Sport Science,Business & Management,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Civil Engineering,Law,Physics & Astronomy,General Engineering,Education,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Accounting & Finance,Communication & Media Studies,Archaeology,Computer Science,Veterinary Science,Agriculture & Forestry,Geography,Other Health,Sociology,Psychology",/world-university-rankings/university-georgia
University of Gothenburg,,Sweden,0,University of Gothenburg,676,201-225,201,master_account,63.8,202,38.6,231,48.4,223,-,327,41.9,155,28.3,300,"History, Philosophy & Theology,Sport Science,Physics & Astronomy,Computer Science,Communication & Media Studies,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Education,Economics & Econometrics,Chemistry,Accounting & Finance,Geography,Other Health,Politics & International Studies (incl Development Studies),Law,Medicine & Dentistry,Psychology,Archaeology,Languages, Literature & Linguistics,Biological Sciences,Sociology",/world-university-rankings/university-gothenburg
Brandeis University,,United States,0,Brandeis University,614,201-225,201,private,83.1,78,37.4,246,45.3,244,-,212,27.9,259,27.3,308,"Physics & Astronomy,History, Philosophy & Theology,Chemistry,Computer Science,Education,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Psychology,Art, Performing Arts & Design,Sociology,Business & Management,Biological Sciences,Economics & Econometrics",/world-university-rankings/brandeis-university
Queen’s University,,Canada,0,Queen’s University,639,201-225,201,master_account,51.2,298,77.3,51,58.0,159,-,283,35.4,202,39.5,183,"Education,Electrical & Electronic Engineering,Accounting & Finance,Civil Engineering,Medicine & Dentistry,Sport Science,Physics & Astronomy,General Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Other Health,Business & Management,Computer Science,Mathematics & Statistics,Chemistry,Biological Sciences,Economics & Econometrics,Law,Psychology,Sociology,Geography,Mechanical & Aerospace Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/queens-university
University of Science and Technology of China,,China,0,University of Science and Technology of China,656,201-225,201,master_account,72.7,145,50.1,123,22.0,381,-,361,27.7,264,39.2,186,"Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,History, Philosophy & Theology,Accounting & Finance,Economics & Econometrics,Business & Management,Archaeology,General Engineering,Biological Sciences,Law,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/university-science-and-technology-china
University of Innsbruck,,Austria,0,University of Innsbruck,677,201-225,201,master_account,71.6,155,38.2,238,88.7,12,-,333,17.9,358,36.6,212,"Chemistry,Physics & Astronomy,Architecture,Sport Science,Geography,General Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Civil Engineering,Computer Science,Mathematics & Statistics,Sociology,Communication & Media Studies,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,History, Philosophy & Theology,Other Health,Accounting & Finance,Psychology,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/university-innsbruck
Nagoya University,,Japan,0,Nagoya University,679,201-225,201,master_account,53.3,280,35.5,266,25.3,367,-,261,39.2,183,44.2,149,"Medicine & Dentistry,Chemical Engineering,Mathematics & Statistics,Biological Sciences,Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Agriculture & Forestry,Accounting & Finance,Archaeology,Civil Engineering,Psychology,General Engineering,Communication & Media Studies,Education,Physics & Astronomy,Other Health,Law,Computer Science,Geography,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",/world-university-rankings/nagoya-university
University of Konstanz,,Germany,0,University of Konstanz,658,201-225,201,master_account,64.5,192,51.9,118,58.5,154,-,338,35.6,200,32.6,260,"Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Law,Psychology,Economics & Econometrics,Sport Science,Accounting & Finance,Sociology,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Education",/world-university-rankings/university-konstanz
University of Dundee,,United Kingdom,6,University of Dundee,640,201-225,201,master_account,81.1,90,49.9,124,66.6,106,-,320,23.2,309,24.8,328,"Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Education,Medicine & Dentistry,Business & Management,Other Health,Geography,General Engineering,Accounting & Finance,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Biological Sciences,Mechanical & Aerospace Engineering,Sociology,Politics & International Studies (incl Development Studies),Computer Science,Geology, Environmental, Earth & Marine Sciences,Law,Architecture,Psychology,Mathematics & Statistics,History, Philosophy & Theology",/world-university-rankings/university-dundee
Northeastern University,,United States,0,Northeastern University,681,201-225,201,private,76.4,121,33.8,288,41.0,261,-,274,21.2,329,40.1,178,"Economics & Econometrics,Languages, Literature & Linguistics,Civil Engineering,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Other Health,General Engineering,Architecture,Biological Sciences,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Business & Management,Computer Science,Sociology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Law,Chemistry,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/northeastern-university
Fudan University,,China,0,Fudan University,700,201-225,201,master_account,51.3,297,46.3,142,38.6,273,-,227,39.5,180,45.3,138,"Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Geography,Sociology,Mathematics & Statistics,Archaeology,Languages, Literature & Linguistics,Law,Psychology,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Other Health,Economics & Econometrics,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies",/world-university-rankings/fudan-university
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,201-225,201,master_account,62.8,213,37.3,248,47.1,234,-,204,35.7,198,39.0,188,"Chemical Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Education,General Engineering,Geography,Biological Sciences,Accounting & Finance,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Veterinary Science,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Chemistry,Business & Management,Computer Science,Sport Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Mathematics & Statistics,Law",/world-university-rankings/autonomous-university-barcelona
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,72.0,152,34.8,275,68.3,95,-,367,29.2,249,29.7,287,"Medicine & Dentistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Education,Agriculture & Forestry,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Psychology,Physics & Astronomy,Architecture,Biological Sciences,Communication & Media Studies,Business & Management,Chemistry,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),General Engineering,Sport Science,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Geography,Law,Other Health",/world-university-rankings/university-strasbourg
University of Barcelona,,Spain,6,University of Barcelona,667,201-225,201,master_account,71.4,157,30.9,327,46.0,239,-,310,33.4,214,32.5,265,"Geography,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Communication & Media Studies,Mathematics & Statistics,Sport Science,History, Philosophy & Theology,Education,Psychology,Sociology,Medicine & Dentistry,Computer Science,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemistry,Accounting & Finance,Archaeology,Art, Performing Arts & Design,Law",/world-university-rankings/university-barcelona
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,201-225,201,master_account,39.3,371,98.7,21,30.9,325,-,296,48.7,115,47.1,126,"Physics & Astronomy,Other Health,Architecture,Sport Science,Education,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Art, Performing Arts & Design,Law,Accounting & Finance,Medicine & Dentistry,History, Philosophy & Theology,Chemical Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Psychology,Electrical & Electronic Engineering,Sociology,General Engineering,Computer Science,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Chemistry,Economics & Econometrics,Civil Engineering",/world-university-rankings/sungkyunkwan-university-skku
University of Oslo,,Norway,0,University of Oslo,647,201-225,201,master_account,62.3,219,31.4,320,59.0,152,-,353,39.8,176,33.5,249,"Law,Education,Archaeology,Physics & Astronomy,Mathematics & Statistics,Chemistry,Languages, Literature & Linguistics,Economics & Econometrics,Medicine & Dentistry,Geography,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Communication & Media Studies,Biological Sciences,Sociology,Computer Science,Psychology",/world-university-rankings/university-oslo
Pompeu Fabra University,,Spain,0,Pompeu Fabra University,650,201-225,201,master_account,77.5,111,34.2,283,49.9,213,-,280,23.2,307,27.3,309,"Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Accounting & Finance,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Other Health,General Engineering,Sociology,Economics & Econometrics,Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,Law",/world-university-rankings/pompeu-fabra-university
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,201-225,201,master_account,74.6,130,45.2,150,49.0,218,-,322,18.7,354,35.0,228,"Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Education,Psychology,Other Health,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Geography,Archaeology,Law,Medicine & Dentistry,Sociology,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Business & Management,Chemistry,Art, Performing Arts & Design,Accounting & Finance,General Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-erlangen-nuremberg
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,60.2,230,39.8,214,68.1,96,-,214,38.2,187,32.5,263,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Law,General Engineering,Psychology,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Sociology,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Geography,Business & Management,Architecture,Civil Engineering,Economics & Econometrics,Education,History, Philosophy & Theology,Medicine & Dentistry",/world-university-rankings/cardiff-university
Johannes Gutenberg University of Mainz,,Germany,0,Johannes Gutenberg University of Mainz,871,201-225,201,master_account,85.2,68,-,376,57.0,166,-,239,18.4,355,33.5,248,"Law,Politics & International Studies (incl Development Studies),Computer Science,Geography,Art, Performing Arts & Design,Sport Science,Archaeology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Accounting & Finance,Other Health,Sociology,Business & Management,Education,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Mathematics & Statistics,Communication & Media Studies,Languages, Literature & Linguistics,Chemistry,Economics & Econometrics",/world-university-rankings/johannes-gutenberg-university-mainz
University of Tübingen,,Germany,0,University of Tübingen,652,201-225,201,master_account,73.8,136,31.6,319,56.3,173,-,380,25.1,290,36.3,215,"Law,Other Health,Chemistry,Computer Science,Communication & Media Studies,Economics & Econometrics,Geography,Education,Biological Sciences,Sociology,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Sport Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Archaeology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics",/world-university-rankings/university-tubingen
Tilburg University,,Netherlands,11,Tilburg University,734,201-225,201,master_account,33.7,385,54.8,107,56.6,171,-,299,54.5,96,38.2,194,"Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sociology,Education,Communication & Media Studies,Accounting & Finance,Other Health,Psychology,Economics & Econometrics,Computer Science,Business & Management,Languages, Literature & Linguistics,Law",/world-university-rankings/tilburg-university
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,201-225,201,master_account,19.7,400,70.1,67,50.3,210,-,252,48.1,117,63.5,56,"Physics & Astronomy,Education,Chemical Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Archaeology,Sociology,Other Health,Chemistry,Accounting & Finance,Agriculture & Forestry,Law,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,Civil Engineering,Architecture,Business & Management,Computer Science,Veterinary Science,Sport Science,Art, Performing Arts & Design,Psychology",/world-university-rankings/lomonosov-moscow-state-university
"St George’s, University of London",,United Kingdom,0,"St George’s, University of London",872,201-225,201,master_account,89.7,51,44.1,157,57.9,160,-,291,22.6,311,20.0,369,"Other Health,Biological Sciences,Medicine & Dentistry",/world-university-rankings/st-georges-university-london
Middle East Technical University,,Turkey,0,Middle East Technical University,754,201-225,201,master_account,44.6,351,50.6,120,28.0,348,-,257,46.0,126,50.8,100,"Chemical Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Psychology,Architecture,Sociology,Archaeology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Mechanical & Aerospace Engineering,Education,General Engineering,Sport Science,Biological Sciences,Geography,Physics & Astronomy",/world-university-rankings/middle-east-technical-university
Chalmers University of Technology,,Sweden,0,Chalmers University of Technology,695,226-250,226,master_account,47.7,328,78.5,49,65.3,115,-,216,41.5,159,29.9,284,"Biological Sciences,Mechanical & Aerospace Engineering,Education,Civil Engineering,Business & Management,Mathematics & Statistics,Chemistry,Chemical Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Architecture,General Engineering,Computer Science,Economics & Econometrics,Art, Performing Arts & Design,Electrical & Electronic Engineering",/world-university-rankings/chalmers-university-technology
Laval University,,Canada,11,Laval University,876,226-250,226,master_account,57.5,251,56.6,100,54.4,185,-,248,27.3,267,36.4,213,"Medicine & Dentistry,Geography,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Sport Science,Computer Science,Psychology,Accounting & Finance,Other Health,Veterinary Science,Art, Performing Arts & Design,Architecture,Communication & Media Studies,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Education,Biological Sciences,Business & Management,Archaeology,Physics & Astronomy",/world-university-rankings/laval-university
University of Bergen,,Norway,0,University of Bergen,655,226-250,226,master_account,66.2,182,41.1,197,71.0,81,-,312,26.8,274,28.3,299,"Psychology,Art, Performing Arts & Design,Economics & Econometrics,Sociology,Archaeology,Communication & Media Studies,Chemistry,Agriculture & Forestry,Physics & Astronomy,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),Geography,Sport Science,Law,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Education,Computer Science,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",/world-university-rankings/university-bergen
Mines ParisTech,,France,0,Mines ParisTech,877,226-250,226,master_account,51.7,295,99.4,16,62.4,135,-,258,25.6,286,39.5,182,,/world-university-rankings/mines-paristech
