aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Pohang University of Science and Technology (POSTECH) postech,,South Korea,0,Pohang University of Science and Technology (POSTECH),517,66,66,master_account,84.4,76,100.0,10,36.0,331,61.1,66,49.3,86,52.7,63,"Computer Science,Chemical Engineering,General Engineering,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Biological Sciences",/world-university-rankings/pohang-university-science-and-technology-postech
University of Göttingen,,Germany,0,University of Göttingen,533,67,67,master_account,92.3,37,32.8,317,53.9,212,61.0,67,48.0,92,46.9,86,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Medicine & Dentistry,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Business & Management,Sociology,Education,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Archaeology,Biological Sciences,Veterinary Science,Law,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Accounting & Finance,Chemistry,Computer Science,Sport Science,Other Health,Geography",/world-university-rankings/university-gottingen
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,68,68,public,80.4,103,46.8,162,51.5,225,60.7,68,51.1,80,54.0,58,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Veterinary Science,Sport Science,General Engineering,Chemical Engineering,Other Health,Chemistry,Biological Sciences,Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Architecture,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Geography,Education,Psychology,Business & Management,Archaeology,Accounting & Finance,Medicine & Dentistry,Law,Economics & Econometrics,Computer Science,Sociology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/ohio-state-university-main-campus
Rice University,,United States,0,Rice University,536,69,69,private,99.9,4,34.6,290,70.8,98,59.8,69,37.1,152,41.7,125,"Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Civil Engineering,Computer Science,Physics & Astronomy,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mathematics & Statistics,History, Philosophy & Theology,Sport Science,Art, Performing Arts & Design,General Engineering,Sociology,Mechanical & Aerospace Engineering,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Architecture,Biological Sciences,Education",/world-university-rankings/rice-university
Heidelberg University,,Germany,0,Heidelberg University,537,70,70,master_account,81.4,92,41.6,211,63.1,140,59.6,70,45.4,105,52.6,64,"Other Health,Sociology,Medicine & Dentistry,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Sport Science,Education,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Geography,Art, Performing Arts & Design,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Biological Sciences,Law",/world-university-rankings/heidelberg-university-0
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,71,71,master_account,42.6,379,100.0,1,77.9,73,59.2,71,71.4,31,55.5,53,"Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Education,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,General Engineering,Business & Management",/world-university-rankings/delft-university-technology
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,72,72,master_account,82.3,90,54.4,121,66.2,125,59.1,72,53.7,69,39.8,143,"Civil Engineering,Geography,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Biological Sciences,Education,Sociology,Law,History, Philosophy & Theology,Communication & Media Studies,Business & Management,Psychology,Other Health",/world-university-rankings/erasmus-university-rotterdam
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,73,73,master_account,77.5,125,100.0,12,78.7,72,59.0,73,46.8,98,44.3,103,"Communication & Media Studies,Biological Sciences,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Veterinary Science,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering",/world-university-rankings/wageningen-university-research
University of Bristol,,United Kingdom,11,University of Bristol,530,74,74,master_account,85.1,73,42.1,205,76.6,77,58.9,74,44.7,111,43.7,109,"General Engineering,Archaeology,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Business & Management,Chemistry,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Geography,Mathematics & Statistics,Sociology,Computer Science,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Law,Accounting & Finance,Psychology",/world-university-rankings/university-bristol
University of Southern California,,United States,0,University of Southern California,519,75,75,private,81.3,98,34.4,294,42.7,291,58.4,76,44.6,113,55.2,54,"Communication & Media Studies,Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,Accounting & Finance,Mathematics & Statistics,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Civil Engineering,Education,Psychology,Architecture,General Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Other Health,Chemistry,Business & Management,Archaeology,Mechanical & Aerospace Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Sport Science,Geography,Law,Languages, Literature & Linguistics,Economics & Econometrics",/world-university-rankings/university-southern-california
University of Basel,,Switzerland,0,University of Basel,575,75,75,master_account,81.4,93,97.7,26,91.2,12,58.4,75,41.1,122,41.2,128,"Mathematics & Statistics,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Psychology,Sociology,Art, Performing Arts & Design,Education,Economics & Econometrics,Law,Accounting & Finance,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sport Science,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Other Health,Geography,Chemistry,Archaeology,Biological Sciences,Physics & Astronomy,Computer Science",/world-university-rankings/university-basel
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,77,77,master_account,76.6,130,56.7,112,60.5,158,58.2,77,55.4,64,42.0,121,"Sociology,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Biological Sciences,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Chemistry,Psychology,Art, Performing Arts & Design,Law,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health,Politics & International Studies (incl Development Studies),Geography,Business & Management",/world-university-rankings/university-amsterdam
École Normale Supérieure,,France,0,École Normale Supérieure,523,78,78,master_account,84.8,74,39.4,236,81.9,52,58.1,78,36.2,160,48.7,80,"Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Chemistry,Computer Science,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Sociology",/world-university-rankings/ecole-normale-superieure
Utrecht University utrecht  utrecht university,,Netherlands,6,Utrecht University,532,79,79,master_account,80.0,106,84.1,49,52.9,221,58.0,79,54.8,66,38.2,158,"Mathematics & Statistics,Other Health,Medicine & Dentistry,Law,Geography,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Psychology,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Biological Sciences,Veterinary Science,Languages, Literature & Linguistics,Sociology,Education,Art, Performing Arts & Design",/world-university-rankings/utrecht-university
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,80,80,master_account,71.9,175,31.9,332,55.7,193,57.9,80,52.6,73,51.9,66,"Mathematics & Statistics,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Geography,Chemistry,Education,Archaeology,Medicine & Dentistry,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Computer Science,Business & Management,Law,Communication & Media Studies",/world-university-rankings/humboldt-university-berlin
Free University of Berlin,,Germany,0,Free University of Berlin,617,81,81,master_account,67.6,211,33.5,308,56.6,187,57.6,81,58.0,60,49.4,75,"Psychology,Communication & Media Studies,Art, Performing Arts & Design,Mathematics & Statistics,Economics & Econometrics,Education,Law,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Archaeology,Biological Sciences,Sociology,Other Health,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Medicine & Dentistry",/world-university-rankings/free-university-berlin
Michigan State University,,United States,0,Michigan State University,560,82,82,public,74.0,153,31.7,335,55.0,199,57.3,82,49.4,85,51.1,71,"Languages, Literature & Linguistics,Geography,Sociology,Architecture,Chemical Engineering,Communication & Media Studies,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Accounting & Finance,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Veterinary Science,Law,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Business & Management,General Engineering,Education,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/michigan-state-university
Monash University,,Australia,0,Monash University,581,83,83,master_account,65.7,222,73.4,66,79.6,65,56.9,84,54.4,67,43.7,108,"Archaeology,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Architecture,Computer Science,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Education,Other Health,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Business & Management,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Psychology,Art, Performing Arts & Design,Chemistry,Sociology,Chemical Engineering,General Engineering",/world-university-rankings/monash-university
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,83,83,master_account,88.9,54,34.8,286,80.4,58,56.9,83,40.7,123,37.2,171,"Other Health,Sport Science,Sociology,Computer Science,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Accounting & Finance,Art, Performing Arts & Design,General Engineering,Geography,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Psychology,Mathematics & Statistics",/world-university-rankings/durham-university
Middle East Technical University,,Turkey,0,Middle East Technical University,754,85,85,master_account,92.0,41,55.2,117,38.7,312,56.6,85,36.9,154,45.5,95,"Chemical Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Psychology,Architecture,Sociology,Archaeology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Mechanical & Aerospace Engineering,Education,General Engineering,Sport Science,Biological Sciences,Geography,Physics & Astronomy",/world-university-rankings/middle-east-technical-university
University of Arizona,,United States,0,University of Arizona,561,86,86,public,74.0,154,99.6,18,38.8,310,56.5,86,51.4,79,44.9,99,"Computer Science,Chemical Engineering,General Engineering,Veterinary Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Biological Sciences,Education,Medicine & Dentistry,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Geography,Law,Civil Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Chemistry,Architecture,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Other Health",/world-university-rankings/university-arizona
University of Notre Dame,,United States,0,University of Notre Dame,553,86,86,private,90.0,48,-,397,51.4,226,56.5,87,38.5,140,43.3,113,"Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,General Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,Biological Sciences,Architecture,Business & Management,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Geography,Art, Performing Arts & Design,Education,Electrical & Electronic Engineering,Chemistry",/world-university-rankings/university-notre-dame-0
Tufts University,,United States,0,Tufts University,542,88,88,private,92.9,35,58.7,105,51.1,228,56.4,88,33.9,183,43.6,110,"Mathematics & Statistics,Physics & Astronomy,Law,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Education,Civil Engineering,Architecture,Art, Performing Arts & Design,Other Health,Medicine & Dentistry,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,General Engineering,Computer Science,Languages, Literature & Linguistics,Veterinary Science,Archaeology",/world-university-rankings/tufts-university
"University of California, Irvine",,United States,0,"University of California, Irvine",550,88,88,public,89.5,52,40.0,228,56.1,190,56.4,89,41.7,121,39.5,147,"Business & Management,Sociology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Computer Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Chemical Engineering,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology",/world-university-rankings/university-california-irvine
Ghent University,,Belgium,0,Ghent University,570,90,90,master_account,73.8,159,85.3,46,49.1,245,56.2,90,51.6,77,42.5,119,"Business & Management,Art, Performing Arts & Design,Biological Sciences,Sociology,Other Health,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Education,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Veterinary Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Mathematics & Statistics,Law,Sport Science,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering",/world-university-rankings/ghent-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,91,91,public,84.4,78,38.5,249,32.2,355,56.1,92,46.3,101,45.2,96,"General Engineering,Accounting & Finance,Archaeology,Business & Management,Physics & Astronomy,Education,Veterinary Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Architecture,Computer Science,Chemistry,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Psychology,Law,Sport Science,Art, Performing Arts & Design,Languages, Literature & Linguistics,Civil Engineering,Other Health,History, Philosophy & Theology,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Massachusetts,,United States,0,University of Massachusetts,528,91,91,master_account,78.7,116,52.8,128,40.3,303,56.1,91,49.1,87,44.8,100,"Languages, Literature & Linguistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Veterinary Science,Computer Science,Biological Sciences,Chemical Engineering,Electrical & Electronic Engineering,Business & Management,Medicine & Dentistry,Physics & Astronomy,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Sociology,Education,Geography,Other Health,Law,Agriculture & Forestry,Psychology,General Engineering,Chemistry,Mathematics & Statistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Sport Science,Accounting & Finance,Civil Engineering",/world-university-rankings/university-massachusetts
Emory University,,United States,0,Emory University,539,93,93,private,89.5,50,42.3,203,42.9,288,55.5,93,32.4,202,49.0,77,"Physics & Astronomy,Art, Performing Arts & Design,Accounting & Finance,Psychology,Chemistry,Economics & Econometrics,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Biological Sciences,Business & Management,Other Health,History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Medicine & Dentistry,Law",/world-university-rankings/emory-university
McMaster University,,Canada,11,McMaster University,529,94,94,master_account,78.8,114,85.0,47,69.4,108,55.3,94,43.2,116,38.1,160,"Mathematics & Statistics,Sociology,Business & Management,Other Health,General Engineering,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Psychology,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Physics & Astronomy,Chemistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Geography",/world-university-rankings/mcmaster-university
University of Glasgow,,United Kingdom,1,University of Glasgow,566,94,94,master_account,83.7,81,39.9,230,78.8,71,55.3,95,40.5,125,37.0,172,"Psychology,Electrical & Electronic Engineering,Veterinary Science,Medicine & Dentistry,Accounting & Finance,Mathematics & Statistics,Business & Management,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Chemistry,Biological Sciences,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Law,Communication & Media Studies,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Physics & Astronomy,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering",/world-university-rankings/university-glasgow
Vanderbilt University,,United States,0,Vanderbilt University,534,96,96,private,87.7,65,59.4,102,28.3,373,55.2,96,38.2,143,46.0,90,"Chemistry,Civil Engineering,Education,Archaeology,General Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Economics & Econometrics,Art, Performing Arts & Design,Biological Sciences,Sociology,Business & Management,Accounting & Finance,Geography,Psychology,Law,Other Health,Politics & International Studies (incl Development Studies),Medicine & Dentistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics",/world-university-rankings/vanderbilt-university
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,97,97,public,97.4,14,-,392,39.1,309,55.1,97,38.3,141,35.0,197,"Chemistry,Chemical Engineering,Art, Performing Arts & Design,Archaeology,Biological Sciences,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Sociology,Architecture,Business & Management,Veterinary Science,Education,Geography,Sport Science,Electrical & Electronic Engineering,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Agriculture & Forestry",/world-university-rankings/university-colorado-boulder
Stockholm University,,Sweden,0,Stockholm University,596,98,98,master_account,90.9,46,32.4,325,53.2,217,54.6,98,45.0,109,30.1,264,"Communication & Media Studies,Art, Performing Arts & Design,Education,Geography,Sociology,Business & Management,Languages, Literature & Linguistics,Law,Mathematics & Statistics,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Chemistry,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stockholm-university
Uppsala University,,Sweden,0,Uppsala University,551,98,98,master_account,70.9,183,39.6,234,57.5,179,54.6,100,53.0,71,40.2,137,"Other Health,Geography,History, Philosophy & Theology,Law,Communication & Media Studies,Business & Management,Chemical Engineering,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Architecture,Computer Science,Accounting & Finance,Archaeology,Politics & International Studies (incl Development Studies),Education,Chemistry,Sociology,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
Technical University of Munich,,Germany,0,Technical University of Munich,552,98,98,master_account,78.8,115,49.0,152,64.0,136,54.6,99,37.4,150,45.6,94,"Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Education,Sport Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Other Health,Business & Management,Architecture,Agriculture & Forestry",/world-university-rankings/technical-university-munich
Maastricht University,,Netherlands,6,Maastricht University,663,101,101,master_account,70.1,190,96.1,27,89.7,17,54.3,101,48.1,89,32.4,222,"Education,Art, Performing Arts & Design,Business & Management,Computer Science,Sociology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Psychology,Other Health,Law,Economics & Econometrics,Chemistry,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance",/world-university-rankings/maastricht-university
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,102,102,public,62.2,249,-,387,64.3,133,54.0,102,50.5,83,47.8,84,"Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Veterinary Science,Education,Other Health,Sport Science,Psychology,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,Civil Engineering,Computer Science,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Sociology,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,General Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Law",/world-university-rankings/purdue-university-west-lafayette
University of Helsinki,,Finland,11,University of Helsinki,555,103,103,master_account,79.0,112,31.5,338,49.7,240,53.9,104,48.1,90,37.5,168,"Agriculture & Forestry,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Business & Management,Archaeology,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Physics & Astronomy,Law,Veterinary Science,Politics & International Studies (incl Development Studies),Other Health,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Zurich,,Switzerland,0,University of Zurich,525,103,103,master_account,81.4,96,40.1,227,86.9,30,53.9,106,33.1,194,40.2,136,"Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Computer Science,Psychology,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,Chemistry,Law,Archaeology,History, Philosophy & Theology,Sociology,Communication & Media Studies,Architecture,Accounting & Finance,Other Health,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Veterinary Science,Physics & Astronomy,Agriculture & Forestry",/world-university-rankings/university-zurich
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,103,103,master_account,83.3,84,33.4,310,64.7,130,53.9,103,30.0,221,47.3,85,"Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,Chemistry,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health,Computer Science,General Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/pierre-and-marie-curie-university
University of Warwick,,United Kingdom,0,University of Warwick,622,103,103,master_account,68.2,203,35.6,276,85.7,32,53.9,105,45.8,103,41.1,130,"Economics & Econometrics,Other Health,General Engineering,Psychology,Law,Art, Performing Arts & Design,Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Computer Science,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemistry,Sociology,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-warwick
University of Geneva,,Switzerland,0,University of Geneva,594,107,107,master_account,78.2,118,65.1,87,96.8,2,53.8,108,37.2,151,34.5,201,"Psychology,Chemistry,Archaeology,Education,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Law,Economics & Econometrics,Languages, Literature & Linguistics,Biological Sciences,Accounting & Finance,History, Philosophy & Theology,Sociology,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Other Health,Computer Science,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/university-geneva
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,107,107,master_account,88.9,55,37.1,258,88.6,20,53.8,107,32.9,198,32.4,223,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Civil Engineering,Psychology,Business & Management,Economics & Econometrics,Medicine & Dentistry,Physics & Astronomy,Other Health,General Engineering,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Law,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Geography,Languages, Literature & Linguistics,Chemistry,Chemical Engineering,Biological Sciences",/world-university-rankings/queen-mary-university-london
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,109,109,master_account,61.1,260,47.8,155,83.5,48,53.7,110,51.9,76,41.1,129,"Law,History, Philosophy & Theology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy,Chemistry,Chemical Engineering,Biological Sciences,Other Health,Accounting & Finance,Mathematics & Statistics,Geography,Psychology,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Computer Science,Architecture,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Education,Sport Science,Civil Engineering,General Engineering",/world-university-rankings/unsw-sydney
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,109,109,public,100.0,3,33.8,302,54.6,205,53.7,109,31.9,206,30.6,253,"Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Psychology,Mathematics & Statistics,Computer Science,Chemical Engineering,Education,Other Health,History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Art, Performing Arts & Design,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry",/world-university-rankings/university-california-santa-cruz
